Mã SKU,Tên hàng hóa,Đơn vị tính,Giá bán,% Thuế suất,Tên nhóm hàng,Tồn ban đầu
SP004940,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 79),Gói,29899,8,Bánh kẹo & Ăn vặt,430
SP004941,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 79),Chai,32199,8,Gia vị & Đồ nấu nướng,437
SP004942,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 79),Chai,54049,8,Gia vị & Đồ nấu nướng,444
SP004943,Dầu ăn Simply đậu nành can 1L (Lô 79),Chai,67850,8,Gia vị & Đồ nấu nướng,451
SP004944,Dầu ăn Neptune Gold can 2L (Lô 79),Chai,155250,8,Gia vị & Đồ nấu nướng,458
SP004945,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 79),Gói,42550,8,Gia vị & Đồ nấu nướng,465
SP004946,Bột ngọt Ajinomoto gói 454g (Lô 79),Gói,39100,8,Gia vị & Đồ nấu nướng,472
SP004947,Tương ớt Chinsu nắp bật 250g (Lô 79),Chai,17250,8,Gia vị & Đồ nấu nướng,479
SP004948,Tương cà Cholimex chai 330g (Lô 79),Chai,18400,8,Gia vị & Đồ nấu nướng,486
SP004949,Muối I-ốt Bạc Liêu túi 500g (Lô 79),Gói,6899,8,Gia vị & Đồ nấu nướng,493
SP004950,Đường tinh luyện Biên Hòa Daily 1kg (Lô 79),Gói,35650,8,Gia vị & Đồ nấu nướng,50
SP004951,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 79),Gói,5175,8,Mì gói & Thực phẩm khô,57
SP004952,Mì Omachi sườn hầm ngũ quả 80g (Lô 79),Gói,9775,8,Mì gói & Thực phẩm khô,64
SP004953,Mì trộn Indomie Mi Goreng 85g (Lô 79),Gói,7474,8,Mì gói & Thực phẩm khô,71
SP004954,Phở gà Đệ Nhất Acecook 68g (Lô 79),Gói,9200,8,Mì gói & Thực phẩm khô,78
SP004955,Miến Phú Hương yến tiệc 210g (Lô 79),Gói,25299,8,Mì gói & Thực phẩm khô,85
SP004956,Cháo thịt bằm Cung Đình gói 50g (Lô 79),Gói,8049,8,Mì gói & Thực phẩm khô,92
SP004957,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 79),Lon,21850,8,Mì gói & Thực phẩm khô,99
SP004958,Pate thịt heo Hạ Long lon 150g (Lô 79),Lon,31049,8,Mì gói & Thực phẩm khô,106
SP004959,Mì ly Modern lẩu thái tôm 65g (Lô 79),Ly,10925,8,Mì gói & Thực phẩm khô,113
SP004960,Nước rửa chén Sunlight chanh can 3.6kg (Lô 79),Can,125349,10,Hóa mỹ phẩm & Tẩy rửa,120
SP004961,Nước giặt OMO Matic cửa trên túi 3.6kg (Lô 79),Túi,201249,10,Hóa mỹ phẩm & Tẩy rửa,127
SP004962,Nước xả vải Comfort đậm đặc túi 3.2L (Lô 79),Túi,217349,10,Hóa mỹ phẩm & Tẩy rửa,134
SP004963,Dầu gội Clear thảo dược mát lạnh 630g (Lô 79),Chai,189749,10,Hóa mỹ phẩm & Tẩy rửa,141
SP004964,Dầu gội Pantene suôn mượt 650ml (Lô 79),Chai,178250,10,Hóa mỹ phẩm & Tẩy rửa,148
SP004965,Sữa tắm Lifebuoy bảo vệ vượt trội 800g (Lô 79),Chai,171350,10,Hóa mỹ phẩm & Tẩy rửa,155
SP004966,Kem đánh răng Colgate Total 12 180g (Lô 79),Tuýp,48299,10,Hóa mỹ phẩm & Tẩy rửa,162
SP004967,Bàn chải đánh răng P/S than tre (Lô 79),Cái,20700,10,Hóa mỹ phẩm & Tẩy rửa,169
SP004968,Nước lau sàn Sunlight hoa lily túi 3.6kg (Lô 79),Túi,97749,10,Hóa mỹ phẩm & Tẩy rửa,176
SP004969,Xịt muỗi Raid hương cam chanh 600ml (Lô 79),Chai,78200,10,Hóa mỹ phẩm & Tẩy rửa,183
SP004970,Giấy vệ sinh cuộn cao cấp Pulppy lốc 10 cuộn (Lô 79),Lốc,105799,8,Đồ gia dụng & Tiện ích,190
SP004971,Khăn giấy lụa rút Paseo 200 tờ (Lô 79),Hộp,28749,8,Đồ gia dụng & Tiện ích,197
SP004972,Màng bọc thực phẩm PE Sunhouse 30cmx150m (Lô 79),Hộp,86250,8,Đồ gia dụng & Tiện ích,204
SP004973,Túi rác đen tự hủy sinh học Opec 3 cuộn (Lô 79),Gói,43700,8,Đồ gia dụng & Tiện ích,211
SP004974,Băng dính dán thùng trong suốt 5cm x 100y (Lô 79),Cuộn,18400,8,Đồ gia dụng & Tiện ích,218
SP004975,Pin tiểu AA Panasonic vỉ 4 viên (Lô 79),Vỉ,29899,8,Đồ gia dụng & Tiện ích,225
SP004976,Khẩu trang y tế 4 lớp kháng khuẩn hộp 50 cái (Lô 79),Hộp,40250,8,Đồ gia dụng & Tiện ích,232
SP004977,Nước rửa tay Lifebuoy hương chanh chai 450ml (Lô 79),Chai,59799,8,Đồ gia dụng & Tiện ích,239
SP004978,Coca Cola Sleek 320ml (Lô 80),Lon,13200,8,Đồ uống & Giải khát,246
SP004979,Pepsi Sleek 320ml (Lô 80),Lon,12600,8,Đồ uống & Giải khát,253
SP004980,Nước cam ép Twister 450ml (Lô 80),Chai,14400,8,Đồ uống & Giải khát,260
SP004981,Trà xanh Không Độ 455ml (Lô 80),Chai,12000,8,Đồ uống & Giải khát,267
SP004982,Trà Ô Long Tea+ Plus 455ml (Lô 80),Chai,14400,8,Đồ uống & Giải khát,274
SP004983,Nước tăng lực Red Bull 250ml (Lô 80),Lon,16800,8,Đồ uống & Giải khát,281
SP004984,Nước khoáng Lavie 500ml (Lô 80),Chai,7200,8,Đồ uống & Giải khát,288
SP004985,Nước tinh khiết Aquafina 500ml (Lô 80),Chai,7200,8,Đồ uống & Giải khát,295
SP004986,Cà phê sữa đá Highlands 235ml (Lô 80),Lon,19200,8,Đồ uống & Giải khát,302
SP004987,Bia Heineken Sleek 330ml (Lô 80),Lon,26400,10,Đồ uống & Giải khát,309
SP004988,Bia Tiger Crystal 330ml (Lô 80),Lon,23400,10,Đồ uống & Giải khát,316
SP004989,Bia Sài Gòn Special 330ml (Lô 80),Lon,19800,10,Đồ uống & Giải khát,323
SP004990,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 80),Hộp,10200,0,Đồ uống & Giải khát,330
SP004991,Sữa chua uống Susu 110ml (Lô 80),Chai,7800,0,Đồ uống & Giải khát,337
SP004992,Nước ép bưởi hồng Vfresh 1L (Lô 80),Hộp,46800,8,Đồ uống & Giải khát,344
SP004993,Bánh ChocoPie Orion hộp 12 cái (Lô 80),Hộp,69600,8,Bánh kẹo & Ăn vặt,351
SP004994,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 80),Gói,34800,8,Bánh kẹo & Ăn vặt,358
SP004995,Snack khoai tây Ostar vị tảo biển 90g (Lô 80),Gói,22800,8,Bánh kẹo & Ăn vặt,365
SP004996,Snack khoai tây Lay's tự nhiên 95g (Lô 80),Gói,25200,8,Bánh kẹo & Ăn vặt,372
SP004997,Bánh que Pocky socola Glico 40g (Lô 80),Hộp,16800,8,Bánh kẹo & Ăn vặt,379
SP004998,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 80),Gói,28800,8,Bánh kẹo & Ăn vặt,386
SP004999,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 80),Cái,10800,8,Bánh kẹo & Ăn vặt,393
SP005000,Bánh xốp Nabati phô mai 130g (Lô 80),Hộp,14400,8,Bánh kẹo & Ăn vặt,400
SP005001,Hạt điều rang muối vỏ lụa Bình Phước 500g (Lô 80),Hộp,162000,8,Bánh kẹo & Ăn vặt,407
SP005002,Hạt hướng dương Chacheer 130g (Lô 80),Gói,18000,8,Bánh kẹo & Ăn vặt,414
SP005003,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 80),Gói,31200,8,Bánh kẹo & Ăn vặt,421
SP005004,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 80),Chai,33600,8,Gia vị & Đồ nấu nướng,428
SP005005,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 80),Chai,56400,8,Gia vị & Đồ nấu nướng,435
SP005006,Dầu ăn Simply đậu nành can 1L (Lô 80),Chai,70800,8,Gia vị & Đồ nấu nướng,442
SP005007,Dầu ăn Neptune Gold can 2L (Lô 80),Chai,162000,8,Gia vị & Đồ nấu nướng,449
SP005008,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 80),Gói,44400,8,Gia vị & Đồ nấu nướng,456
SP005009,Bột ngọt Ajinomoto gói 454g (Lô 80),Gói,40800,8,Gia vị & Đồ nấu nướng,463
SP005010,Tương ớt Chinsu nắp bật 250g (Lô 80),Chai,18000,8,Gia vị & Đồ nấu nướng,470
SP005011,Tương cà Cholimex chai 330g (Lô 80),Chai,19200,8,Gia vị & Đồ nấu nướng,477
SP005012,Muối I-ốt Bạc Liêu túi 500g (Lô 80),Gói,7200,8,Gia vị & Đồ nấu nướng,484
SP005013,Đường tinh luyện Biên Hòa Daily 1kg (Lô 80),Gói,37200,8,Gia vị & Đồ nấu nướng,491
SP005014,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 80),Gói,5400,8,Mì gói & Thực phẩm khô,498
SP005015,Mì Omachi sườn hầm ngũ quả 80g (Lô 80),Gói,10200,8,Mì gói & Thực phẩm khô,55
SP005016,Mì trộn Indomie Mi Goreng 85g (Lô 80),Gói,7800,8,Mì gói & Thực phẩm khô,62
SP005017,Phở gà Đệ Nhất Acecook 68g (Lô 80),Gói,9600,8,Mì gói & Thực phẩm khô,69
SP005018,Miến Phú Hương yến tiệc 210g (Lô 80),Gói,26400,8,Mì gói & Thực phẩm khô,76
SP005019,Cháo thịt bằm Cung Đình gói 50g (Lô 80),Gói,8400,8,Mì gói & Thực phẩm khô,83
SP005020,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 80),Lon,22800,8,Mì gói & Thực phẩm khô,90
SP005021,Pate thịt heo Hạ Long lon 150g (Lô 80),Lon,32400,8,Mì gói & Thực phẩm khô,97
SP005022,Mì ly Modern lẩu thái tôm 65g (Lô 80),Ly,11400,8,Mì gói & Thực phẩm khô,104
SP005023,Nước rửa chén Sunlight chanh can 3.6kg (Lô 80),Can,130800,10,Hóa mỹ phẩm & Tẩy rửa,111
SP005024,Nước giặt OMO Matic cửa trên túi 3.6kg (Lô 80),Túi,210000,10,Hóa mỹ phẩm & Tẩy rửa,118
SP005025,Nước xả vải Comfort đậm đặc túi 3.2L (Lô 80),Túi,226800,10,Hóa mỹ phẩm & Tẩy rửa,125
SP005026,Dầu gội Clear thảo dược mát lạnh 630g (Lô 80),Chai,198000,10,Hóa mỹ phẩm & Tẩy rửa,132
SP005027,Dầu gội Pantene suôn mượt 650ml (Lô 80),Chai,186000,10,Hóa mỹ phẩm & Tẩy rửa,139
SP005028,Sữa tắm Lifebuoy bảo vệ vượt trội 800g (Lô 80),Chai,178800,10,Hóa mỹ phẩm & Tẩy rửa,146
SP005029,Kem đánh răng Colgate Total 12 180g (Lô 80),Tuýp,50400,10,Hóa mỹ phẩm & Tẩy rửa,153
SP005030,Bàn chải đánh răng P/S than tre (Lô 80),Cái,21600,10,Hóa mỹ phẩm & Tẩy rửa,160
SP005031,Nước lau sàn Sunlight hoa lily túi 3.6kg (Lô 80),Túi,102000,10,Hóa mỹ phẩm & Tẩy rửa,167
SP005032,Xịt muỗi Raid hương cam chanh 600ml (Lô 80),Chai,81600,10,Hóa mỹ phẩm & Tẩy rửa,174
SP005033,Giấy vệ sinh cuộn cao cấp Pulppy lốc 10 cuộn (Lô 80),Lốc,110400,8,Đồ gia dụng & Tiện ích,181
SP005034,Khăn giấy lụa rút Paseo 200 tờ (Lô 80),Hộp,30000,8,Đồ gia dụng & Tiện ích,188
SP005035,Màng bọc thực phẩm PE Sunhouse 30cmx150m (Lô 80),Hộp,90000,8,Đồ gia dụng & Tiện ích,195
SP005036,Túi rác đen tự hủy sinh học Opec 3 cuộn (Lô 80),Gói,45600,8,Đồ gia dụng & Tiện ích,202
SP005037,Băng dính dán thùng trong suốt 5cm x 100y (Lô 80),Cuộn,19200,8,Đồ gia dụng & Tiện ích,209
SP005038,Pin tiểu AA Panasonic vỉ 4 viên (Lô 80),Vỉ,31200,8,Đồ gia dụng & Tiện ích,216
SP005039,Khẩu trang y tế 4 lớp kháng khuẩn hộp 50 cái (Lô 80),Hộp,42000,8,Đồ gia dụng & Tiện ích,223
SP005040,Nước rửa tay Lifebuoy hương chanh chai 450ml (Lô 80),Chai,62400,8,Đồ gia dụng & Tiện ích,230
SP005041,Coca Cola Sleek 320ml (Lô 81),Lon,11000,8,Đồ uống & Giải khát,237
SP005042,Pepsi Sleek 320ml (Lô 81),Lon,10500,8,Đồ uống & Giải khát,244
SP005043,Nước cam ép Twister 450ml (Lô 81),Chai,12000,8,Đồ uống & Giải khát,251
SP005044,Trà xanh Không Độ 455ml (Lô 81),Chai,10000,8,Đồ uống & Giải khát,258
SP005045,Trà Ô Long Tea+ Plus 455ml (Lô 81),Chai,12000,8,Đồ uống & Giải khát,265
SP005046,Nước tăng lực Red Bull 250ml (Lô 81),Lon,14000,8,Đồ uống & Giải khát,272
SP005047,Nước khoáng Lavie 500ml (Lô 81),Chai,6000,8,Đồ uống & Giải khát,279
SP005048,Nước tinh khiết Aquafina 500ml (Lô 81),Chai,6000,8,Đồ uống & Giải khát,286
SP005049,Cà phê sữa đá Highlands 235ml (Lô 81),Lon,16000,8,Đồ uống & Giải khát,293
SP005050,Bia Heineken Sleek 330ml (Lô 81),Lon,22000,10,Đồ uống & Giải khát,300
SP005051,Bia Tiger Crystal 330ml (Lô 81),Lon,19500,10,Đồ uống & Giải khát,307
SP005052,Bia Sài Gòn Special 330ml (Lô 81),Lon,16500,10,Đồ uống & Giải khát,314
SP005053,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 81),Hộp,8500,0,Đồ uống & Giải khát,321
SP005054,Sữa chua uống Susu 110ml (Lô 81),Chai,6500,0,Đồ uống & Giải khát,328
SP005055,Nước ép bưởi hồng Vfresh 1L (Lô 81),Hộp,39000,8,Đồ uống & Giải khát,335
SP005056,Bánh ChocoPie Orion hộp 12 cái (Lô 81),Hộp,58000,8,Bánh kẹo & Ăn vặt,342
SP005057,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 81),Gói,29000,8,Bánh kẹo & Ăn vặt,349
SP005058,Snack khoai tây Ostar vị tảo biển 90g (Lô 81),Gói,19000,8,Bánh kẹo & Ăn vặt,356
SP005059,Snack khoai tây Lay's tự nhiên 95g (Lô 81),Gói,21000,8,Bánh kẹo & Ăn vặt,363
SP005060,Bánh que Pocky socola Glico 40g (Lô 81),Hộp,14000,8,Bánh kẹo & Ăn vặt,370
SP005061,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 81),Gói,24000,8,Bánh kẹo & Ăn vặt,377
SP005062,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 81),Cái,9000,8,Bánh kẹo & Ăn vặt,384
SP005063,Bánh xốp Nabati phô mai 130g (Lô 81),Hộp,12000,8,Bánh kẹo & Ăn vặt,391
SP005064,Hạt điều rang muối vỏ lụa Bình Phước 500g (Lô 81),Hộp,135000,8,Bánh kẹo & Ăn vặt,398
SP005065,Hạt hướng dương Chacheer 130g (Lô 81),Gói,15000,8,Bánh kẹo & Ăn vặt,405
SP005066,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 81),Gói,26000,8,Bánh kẹo & Ăn vặt,412
SP005067,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 81),Chai,28000,8,Gia vị & Đồ nấu nướng,419
SP005068,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 81),Chai,47000,8,Gia vị & Đồ nấu nướng,426
SP005069,Dầu ăn Simply đậu nành can 1L (Lô 81),Chai,59000,8,Gia vị & Đồ nấu nướng,433
SP005070,Dầu ăn Neptune Gold can 2L (Lô 81),Chai,135000,8,Gia vị & Đồ nấu nướng,440
SP005071,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 81),Gói,37000,8,Gia vị & Đồ nấu nướng,447
SP005072,Bột ngọt Ajinomoto gói 454g (Lô 81),Gói,34000,8,Gia vị & Đồ nấu nướng,454
SP005073,Tương ớt Chinsu nắp bật 250g (Lô 81),Chai,15000,8,Gia vị & Đồ nấu nướng,461
SP005074,Tương cà Cholimex chai 330g (Lô 81),Chai,16000,8,Gia vị & Đồ nấu nướng,468
SP005075,Muối I-ốt Bạc Liêu túi 500g (Lô 81),Gói,6000,8,Gia vị & Đồ nấu nướng,475
SP005076,Đường tinh luyện Biên Hòa Daily 1kg (Lô 81),Gói,31000,8,Gia vị & Đồ nấu nướng,482
SP005077,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 81),Gói,4500,8,Mì gói & Thực phẩm khô,489
SP005078,Mì Omachi sườn hầm ngũ quả 80g (Lô 81),Gói,8500,8,Mì gói & Thực phẩm khô,496
SP005079,Mì trộn Indomie Mi Goreng 85g (Lô 81),Gói,6500,8,Mì gói & Thực phẩm khô,53
SP005080,Phở gà Đệ Nhất Acecook 68g (Lô 81),Gói,8000,8,Mì gói & Thực phẩm khô,60
SP005081,Miến Phú Hương yến tiệc 210g (Lô 81),Gói,22000,8,Mì gói & Thực phẩm khô,67
SP005082,Cháo thịt bằm Cung Đình gói 50g (Lô 81),Gói,7000,8,Mì gói & Thực phẩm khô,74
SP005083,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 81),Lon,19000,8,Mì gói & Thực phẩm khô,81
SP005084,Pate thịt heo Hạ Long lon 150g (Lô 81),Lon,27000,8,Mì gói & Thực phẩm khô,88
SP005085,Mì ly Modern lẩu thái tôm 65g (Lô 81),Ly,9500,8,Mì gói & Thực phẩm khô,95
SP005086,Nước rửa chén Sunlight chanh can 3.6kg (Lô 81),Can,109000,10,Hóa mỹ phẩm & Tẩy rửa,102
SP005087,Nước giặt OMO Matic cửa trên túi 3.6kg (Lô 81),Túi,175000,10,Hóa mỹ phẩm & Tẩy rửa,109
SP005088,Nước xả vải Comfort đậm đặc túi 3.2L (Lô 81),Túi,189000,10,Hóa mỹ phẩm & Tẩy rửa,116
SP005089,Dầu gội Clear thảo dược mát lạnh 630g (Lô 81),Chai,165000,10,Hóa mỹ phẩm & Tẩy rửa,123
SP005090,Dầu gội Pantene suôn mượt 650ml (Lô 81),Chai,155000,10,Hóa mỹ phẩm & Tẩy rửa,130
SP005091,Sữa tắm Lifebuoy bảo vệ vượt trội 800g (Lô 81),Chai,149000,10,Hóa mỹ phẩm & Tẩy rửa,137
SP005092,Kem đánh răng Colgate Total 12 180g (Lô 81),Tuýp,42000,10,Hóa mỹ phẩm & Tẩy rửa,144
SP005093,Bàn chải đánh răng P/S than tre (Lô 81),Cái,18000,10,Hóa mỹ phẩm & Tẩy rửa,151
SP005094,Nước lau sàn Sunlight hoa lily túi 3.6kg (Lô 81),Túi,85000,10,Hóa mỹ phẩm & Tẩy rửa,158
SP005095,Xịt muỗi Raid hương cam chanh 600ml (Lô 81),Chai,68000,10,Hóa mỹ phẩm & Tẩy rửa,165
SP005096,Giấy vệ sinh cuộn cao cấp Pulppy lốc 10 cuộn (Lô 81),Lốc,92000,8,Đồ gia dụng & Tiện ích,172
SP005097,Khăn giấy lụa rút Paseo 200 tờ (Lô 81),Hộp,25000,8,Đồ gia dụng & Tiện ích,179
SP005098,Màng bọc thực phẩm PE Sunhouse 30cmx150m (Lô 81),Hộp,75000,8,Đồ gia dụng & Tiện ích,186
SP005099,Túi rác đen tự hủy sinh học Opec 3 cuộn (Lô 81),Gói,38000,8,Đồ gia dụng & Tiện ích,193
SP005100,Băng dính dán thùng trong suốt 5cm x 100y (Lô 81),Cuộn,16000,8,Đồ gia dụng & Tiện ích,200
SP005101,Pin tiểu AA Panasonic vỉ 4 viên (Lô 81),Vỉ,26000,8,Đồ gia dụng & Tiện ích,207
SP005102,Khẩu trang y tế 4 lớp kháng khuẩn hộp 50 cái (Lô 81),Hộp,35000,8,Đồ gia dụng & Tiện ích,214
SP005103,Nước rửa tay Lifebuoy hương chanh chai 450ml (Lô 81),Chai,52000,8,Đồ gia dụng & Tiện ích,221
SP005104,Coca Cola Sleek 320ml (Lô 82),Lon,11550,8,Đồ uống & Giải khát,228
SP005105,Pepsi Sleek 320ml (Lô 82),Lon,11025,8,Đồ uống & Giải khát,235
SP005106,Nước cam ép Twister 450ml (Lô 82),Chai,12600,8,Đồ uống & Giải khát,242
SP005107,Trà xanh Không Độ 455ml (Lô 82),Chai,10500,8,Đồ uống & Giải khát,249
SP005108,Trà Ô Long Tea+ Plus 455ml (Lô 82),Chai,12600,8,Đồ uống & Giải khát,256
SP005109,Nước tăng lực Red Bull 250ml (Lô 82),Lon,14700,8,Đồ uống & Giải khát,263
SP005110,Nước khoáng Lavie 500ml (Lô 82),Chai,6300,8,Đồ uống & Giải khát,270
SP005111,Nước tinh khiết Aquafina 500ml (Lô 82),Chai,6300,8,Đồ uống & Giải khát,277
SP005112,Cà phê sữa đá Highlands 235ml (Lô 82),Lon,16800,8,Đồ uống & Giải khát,284
SP005113,Bia Heineken Sleek 330ml (Lô 82),Lon,23100,10,Đồ uống & Giải khát,291
SP005114,Bia Tiger Crystal 330ml (Lô 82),Lon,20475,10,Đồ uống & Giải khát,298
SP005115,Bia Sài Gòn Special 330ml (Lô 82),Lon,17325,10,Đồ uống & Giải khát,305
SP005116,Sữa tươi tiệt trùng Vinamilk 180ml (Lô 82),Hộp,8925,0,Đồ uống & Giải khát,312
SP005117,Sữa chua uống Susu 110ml (Lô 82),Chai,6825,0,Đồ uống & Giải khát,319
SP005118,Nước ép bưởi hồng Vfresh 1L (Lô 82),Hộp,40950,8,Đồ uống & Giải khát,326
SP005119,Bánh ChocoPie Orion hộp 12 cái (Lô 82),Hộp,60900,8,Bánh kẹo & Ăn vặt,333
SP005120,Bánh Cosy mè giòn rụm Kinh Đô 288g (Lô 82),Gói,30450,8,Bánh kẹo & Ăn vặt,340
SP005121,Snack khoai tây Ostar vị tảo biển 90g (Lô 82),Gói,19950,8,Bánh kẹo & Ăn vặt,347
SP005122,Snack khoai tây Lay's tự nhiên 95g (Lô 82),Gói,22050,8,Bánh kẹo & Ăn vặt,354
SP005123,Bánh que Pocky socola Glico 40g (Lô 82),Hộp,14700,8,Bánh kẹo & Ăn vặt,361
SP005124,Kẹo dẻo Chupa Chups Sour Tubes 160g (Lô 82),Gói,25200,8,Bánh kẹo & Ăn vặt,368
SP005125,Bánh mì tươi nhân bơ sữa Kinh Đô 80g (Lô 82),Cái,9450,8,Bánh kẹo & Ăn vặt,375
SP005126,Bánh xốp Nabati phô mai 130g (Lô 82),Hộp,12600,8,Bánh kẹo & Ăn vặt,382
SP005127,Hạt điều rang muối vỏ lụa Bình Phước 500g (Lô 82),Hộp,141750,8,Bánh kẹo & Ăn vặt,389
SP005128,Hạt hướng dương Chacheer 130g (Lô 82),Gói,15750,8,Bánh kẹo & Ăn vặt,396
SP005129,Rong biển sấy vị truyền thống TaoKaeNoi 32g (Lô 82),Gói,27300,8,Bánh kẹo & Ăn vặt,403
SP005130,Nước mắm Nam Ngư Đệ Nhị chai 900ml (Lô 82),Chai,29400,8,Gia vị & Đồ nấu nướng,410
SP005131,Nước mắm Chinsu Cá Hồi chai 500ml (Lô 82),Chai,49350,8,Gia vị & Đồ nấu nướng,417
SP005132,Dầu ăn Simply đậu nành can 1L (Lô 82),Chai,61950,8,Gia vị & Đồ nấu nướng,424
SP005133,Dầu ăn Neptune Gold can 2L (Lô 82),Chai,141750,8,Gia vị & Đồ nấu nướng,431
SP005134,Hạt nêm Knorr thịt thăn xương ống 400g (Lô 82),Gói,38850,8,Gia vị & Đồ nấu nướng,438
SP005135,Bột ngọt Ajinomoto gói 454g (Lô 82),Gói,35700,8,Gia vị & Đồ nấu nướng,445
SP005136,Tương ớt Chinsu nắp bật 250g (Lô 82),Chai,15750,8,Gia vị & Đồ nấu nướng,452
SP005137,Tương cà Cholimex chai 330g (Lô 82),Chai,16800,8,Gia vị & Đồ nấu nướng,459
SP005138,Muối I-ốt Bạc Liêu túi 500g (Lô 82),Gói,6300,8,Gia vị & Đồ nấu nướng,466
SP005139,Đường tinh luyện Biên Hòa Daily 1kg (Lô 82),Gói,32550,8,Gia vị & Đồ nấu nướng,473
SP005140,Mì tôm Hảo Hảo tôm chua cay 75g (Lô 82),Gói,4725,8,Mì gói & Thực phẩm khô,480
SP005141,Mì Omachi sườn hầm ngũ quả 80g (Lô 82),Gói,8925,8,Mì gói & Thực phẩm khô,487
SP005142,Mì trộn Indomie Mi Goreng 85g (Lô 82),Gói,6825,8,Mì gói & Thực phẩm khô,494
SP005143,Phở gà Đệ Nhất Acecook 68g (Lô 82),Gói,8400,8,Mì gói & Thực phẩm khô,51
SP005144,Miến Phú Hương yến tiệc 210g (Lô 82),Gói,23100,8,Mì gói & Thực phẩm khô,58
SP005145,Cháo thịt bằm Cung Đình gói 50g (Lô 82),Gói,7350,8,Mì gói & Thực phẩm khô,65
SP005146,Cá nục sốt cà 3 Cô Gái lon 155g (Lô 82),Lon,19950,8,Mì gói & Thực phẩm khô,72
SP005147,Pate thịt heo Hạ Long lon 150g (Lô 82),Lon,28350,8,Mì gói & Thực phẩm khô,79
